TransactionID,TransactionDT,TransactionAmt,ProductCD,card4,card6,Device_Is_New,P_emaildomain
31054,2026-02-06 14:45:01.655362,35.29,R,amex,credit,0,corporate.com
31055,2026-02-06 14:44:01.655364,168.67,H,amex,credit,0,gmail.com
31056,2026-02-06 14:43:01.655367,219.16,W,amex,debit,0,gmail.com
31057,2026-02-06 14:42:01.655370,46.59,H,mastercard,debit,0,anon.net
31058,2026-02-06 14:41:01.655372,87.26,W,visa,credit,0,gmail.com
31059,2026-02-06 14:40:01.655375,9.39,W,mastercard,debit,0,corporate.com
31060,2026-02-06 14:39:01.655378,86.76,W,mastercard,credit,0,corporate.com
31061,2026-02-06 14:38:01.655380,45.97,W,mastercard,debit,1,anon.net
31062,2026-02-06 14:37:01.655383,52.23,H,amex,debit,0,anon.net
31063,2026-02-06 14:36:01.655386,56.36,R,amex,debit,0,anon.net
31064,2026-02-06 14:35:01.655388,23.11,W,amex,credit,0,corporate.com
31065,2026-02-06 14:34:01.655391,0.15,W,visa,credit,0,anon.net
31066,2026-02-06 14:33:01.655394,176.39,W,visa,credit,0,anon.net
31067,2026-02-06 14:32:01.655396,108.47,C,mastercard,credit,1,yahoo.com
31068,2026-02-06 14:31:01.655399,157.36,W,visa,debit,0,anon.net
31069,2026-02-06 14:30:01.655402,27.55,W,mastercard,debit,0,yahoo.com
31070,2026-02-06 14:29:01.655404,317.58,H,amex,debit,0,gmail.com
31071,2026-02-06 14:28:01.655407,339.37,R,mastercard,credit,0,gmail.com
31072,2026-02-06 14:27:01.655410,189.74,R,amex,credit,0,anon.net
31073,2026-02-06 14:26:01.655412,106.03,W,mastercard,credit,0,anon.net
31074,2026-02-06 14:25:01.655415,39.79,H,visa,debit,0,gmail.com
31075,2026-02-06 14:24:01.655418,2.47,W,amex,credit,1,corporate.com
31076,2026-02-06 14:23:01.655420,45.13,H,amex,debit,0,corporate.com
31077,2026-02-06 14:22:01.655423,96.55,W,amex,credit,0,corporate.com
31078,2026-02-06 14:21:01.655426,134.62,W,amex,credit,0,corporate.com
31079,2026-02-06 14:20:01.655428,140.32,H,visa,credit,0,yahoo.com
31080,2026-02-06 14:19:01.655431,162.53,H,amex,credit,0,gmail.com
31081,2026-02-06 14:18:01.655434,61.01,W,amex,credit,0,corporate.com
31082,2026-02-06 14:17:01.655436,222.66,W,visa,debit,0,corporate.com
31083,2026-02-06 14:16:01.655439,7.21,W,mastercard,credit,0,corporate.com
31084,2026-02-06 14:15:01.655441,29.81,W,mastercard,credit,0,yahoo.com
31085,2026-02-06 14:14:01.655444,390.07,W,amex,credit,0,anon.net
31086,2026-02-06 14:13:01.655447,12.77,W,visa,debit,0,yahoo.com
31087,2026-02-06 14:12:01.655449,35.13,W,visa,credit,0,yahoo.com
31088,2026-02-06 14:11:01.655452,36.5,C,mastercard,debit,0,anon.net
31089,2026-02-06 14:10:01.655454,188.9,C,amex,debit,0,corporate.com
31090,2026-02-06 14:09:01.655457,40.05,C,amex,credit,0,gmail.com
31091,2026-02-06 14:08:01.655460,133.03,C,visa,debit,0,corporate.com
31092,2026-02-06 14:07:01.655462,11.33,H,visa,credit,0,yahoo.com
31093,2026-02-06 14:06:01.655465,112.75,R,amex,credit,0,yahoo.com
31094,2026-02-06 14:05:01.655467,253.21,H,mastercard,credit,0,corporate.com
31095,2026-02-06 14:04:01.655470,110.94,H,visa,credit,0,yahoo.com
31096,2026-02-06 14:03:01.655472,157.22,H,visa,credit,0,anon.net
31097,2026-02-06 14:02:01.655475,1.27,C,mastercard,credit,0,anon.net
31098,2026-02-06 14:01:01.655477,45.62,C,mastercard,debit,0,gmail.com
31099,2026-02-06 14:00:01.655480,373.23,H,mastercard,credit,0,corporate.com
31100,2026-02-06 13:59:01.655483,133.1,W,visa,debit,0,corporate.com
31101,2026-02-06 13:58:01.655487,61.19,C,amex,debit,0,corporate.com
31102,2026-02-06 13:57:01.655490,99.6,H,mastercard,credit,0,yahoo.com
31103,2026-02-06 13:56:01.655492,248.26,R,visa,debit,0,gmail.com
31104,2026-02-06 13:55:01.655495,55.94,R,mastercard,credit,0,anon.net
31105,2026-02-06 13:54:01.655498,31.95,H,amex,credit,0,anon.net
31106,2026-02-06 13:53:01.655500,55.04,C,amex,credit,1,anon.net
31107,2026-02-06 13:52:01.655503,37.61,C,amex,debit,1,yahoo.com
31108,2026-02-06 13:51:01.655505,12.8,H,amex,debit,0,anon.net
31109,2026-02-06 13:50:01.655508,96.3,H,amex,debit,0,yahoo.com
31110,2026-02-06 13:49:01.655510,253.87,H,amex,credit,0,corporate.com
31111,2026-02-06 13:48:01.655512,151.34,W,amex,credit,0,gmail.com
31112,2026-02-06 13:47:01.655513,26.88,H,visa,debit,1,yahoo.com
31113,2026-02-06 13:46:01.655516,42.13,R,visa,credit,0,gmail.com
31114,2026-02-06 13:45:01.655518,23.54,H,visa,credit,0,yahoo.com
31115,2026-02-06 13:44:01.655520,111.29,W,amex,debit,0,gmail.com
31116,2026-02-06 13:43:01.655523,15.49,H,amex,debit,0,corporate.com
31117,2026-02-06 13:42:01.655526,227.79,C,mastercard,credit,0,gmail.com
31118,2026-02-06 13:41:01.655529,31.43,H,visa,debit,0,gmail.com
31119,2026-02-06 13:40:01.655531,215.05,C,amex,credit,1,corporate.com
31120,2026-02-06 13:39:01.655534,145.58,H,visa,credit,0,yahoo.com
31121,2026-02-06 13:38:01.655536,277.41,W,visa,debit,0,anon.net
31122,2026-02-06 13:37:01.655539,360.43,W,visa,credit,0,gmail.com
31123,2026-02-06 13:36:01.655542,83.92,H,visa,debit,0,anon.net
31124,2026-02-06 13:35:01.655544,129.36,W,mastercard,debit,0,anon.net
31125,2026-02-06 13:34:01.655547,11.59,W,visa,debit,0,gmail.com
31126,2026-02-06 13:33:01.655552,33.42,W,visa,debit,0,gmail.com
31127,2026-02-06 13:32:01.655555,60.81,H,visa,credit,0,anon.net
31128,2026-02-06 13:31:01.655557,97.51,C,visa,debit,1,gmail.com
31129,2026-02-06 13:30:01.655559,41.43,H,mastercard,credit,1,corporate.com
31130,2026-02-06 13:29:01.655562,42.32,R,amex,credit,0,yahoo.com
31131,2026-02-06 13:28:01.655564,124.53,W,amex,credit,0,anon.net
31132,2026-02-06 13:27:01.655567,8.8,W,amex,credit,0,gmail.com
31133,2026-02-06 13:26:01.655570,39.67,C,mastercard,credit,0,yahoo.com
31134,2026-02-06 13:25:01.655572,19.92,H,amex,debit,0,anon.net
31135,2026-02-06 13:24:01.655575,39.34,C,mastercard,debit,0,corporate.com
31136,2026-02-06 13:23:01.655578,5.21,H,amex,credit,0,anon.net
31137,2026-02-06 13:22:01.655580,71.12,H,mastercard,debit,0,corporate.com
31138,2026-02-06 13:21:01.655583,6.0,H,mastercard,credit,0,corporate.com
31139,2026-02-06 13:20:01.655586,21.74,W,amex,credit,0,corporate.com
31140,2026-02-06 13:19:01.655589,37.96,W,visa,credit,0,anon.net
31141,2026-02-06 13:18:01.655591,12.6,C,mastercard,debit,0,corporate.com
31142,2026-02-06 13:17:01.655594,112.13,C,mastercard,debit,0,gmail.com
31143,2026-02-06 13:16:01.655596,64.45,C,mastercard,credit,1,gmail.com
31144,2026-02-06 13:15:01.655599,78.57,C,amex,debit,0,corporate.com
31145,2026-02-06 13:14:01.655602,34.6,H,amex,debit,0,gmail.com
31146,2026-02-06 13:13:01.655604,7.93,W,amex,credit,0,corporate.com
31147,2026-02-06 13:12:01.655607,29.11,W,mastercard,credit,0,gmail.com
31148,2026-02-06 13:11:01.655610,29.31,C,visa,debit,0,corporate.com
31149,2026-02-06 13:10:01.655612,232.46,H,amex,debit,0,yahoo.com
31150,2026-02-06 13:09:01.655615,181.23,H,amex,credit,0,corporate.com
31151,2026-02-06 13:08:01.655618,36.17,W,mastercard,debit,0,anon.net
31152,2026-02-06 13:07:01.655620,54.85,W,amex,debit,0,gmail.com
31153,2026-02-06 13:06:01.655623,160.8,H,mastercard,debit,0,anon.net
31154,2026-02-06 13:05:01.655626,14.03,H,amex,debit,1,gmail.com
31155,2026-02-06 13:04:01.655628,46.41,W,mastercard,debit,0,gmail.com
31156,2026-02-06 13:03:01.655631,34.31,W,mastercard,credit,0,corporate.com
31157,2026-02-06 13:02:01.655633,167.41,H,visa,credit,0,anon.net
31158,2026-02-06 13:01:01.655636,457.65,H,mastercard,debit,0,anon.net
31159,2026-02-06 13:00:01.655639,84.25,H,mastercard,debit,0,corporate.com
31160,2026-02-06 12:59:01.655641,90.74,W,visa,debit,0,anon.net
31161,2026-02-06 12:58:01.655644,78.03,W,mastercard,debit,0,corporate.com
31162,2026-02-06 12:57:01.655646,23.16,W,mastercard,credit,0,gmail.com
31163,2026-02-06 12:56:01.655649,195.78,W,visa,credit,0,yahoo.com
31164,2026-02-06 12:55:01.655652,319.59,W,visa,credit,0,gmail.com
31165,2026-02-06 12:54:01.655654,47.35,W,mastercard,debit,0,yahoo.com
31166,2026-02-06 12:53:01.655657,214.89,W,mastercard,credit,0,corporate.com
31167,2026-02-06 12:52:01.655659,315.95,C,amex,debit,0,anon.net
31168,2026-02-06 12:51:01.655662,26.43,W,amex,credit,0,gmail.com
31169,2026-02-06 12:50:01.655664,133.37,H,mastercard,credit,0,corporate.com
31170,2026-02-06 12:49:01.655667,119.81,W,mastercard,credit,1,corporate.com
31171,2026-02-06 12:48:01.655670,13.55,H,mastercard,debit,1,yahoo.com
31172,2026-02-06 12:47:01.655672,155.39,W,amex,debit,0,yahoo.com
31173,2026-02-06 12:46:01.655674,46.57,H,amex,debit,0,yahoo.com
31174,2026-02-06 12:45:01.655677,59.6,W,mastercard,credit,0,anon.net
31175,2026-02-06 12:44:01.655679,53.89,H,visa,debit,0,corporate.com
31176,2026-02-06 12:43:01.655682,45.02,W,visa,credit,0,anon.net
31177,2026-02-06 12:42:01.655685,50.4,C,visa,credit,0,yahoo.com
31178,2026-02-06 12:41:01.655687,418.18,R,visa,debit,0,yahoo.com
31179,2026-02-06 12:40:01.655690,57.71,W,mastercard,credit,0,gmail.com
31180,2026-02-06 12:39:01.655693,437.94,W,mastercard,debit,0,yahoo.com
31181,2026-02-06 12:38:01.655696,53.04,W,amex,debit,0,anon.net
31182,2026-02-06 12:37:01.655698,131.17,C,visa,debit,0,gmail.com
31183,2026-02-06 12:36:01.655700,19.36,C,visa,credit,0,gmail.com
31184,2026-02-06 12:35:01.655703,69.47,H,visa,credit,0,yahoo.com
31185,2026-02-06 12:34:01.655706,74.28,W,mastercard,credit,0,corporate.com
31186,2026-02-06 12:33:01.655708,76.09,H,amex,debit,0,yahoo.com
31187,2026-02-06 12:32:01.655711,39.83,W,amex,debit,0,anon.net
31188,2026-02-06 12:31:01.655714,44.71,W,mastercard,debit,0,gmail.com
31189,2026-02-06 12:30:01.655716,276.84,W,amex,debit,0,gmail.com
31190,2026-02-06 12:29:01.655719,1.53,C,amex,credit,0,gmail.com
31191,2026-02-06 12:28:01.655721,75.41,W,mastercard,debit,0,anon.net
31192,2026-02-06 12:27:01.655724,84.53,C,amex,credit,0,corporate.com
31193,2026-02-06 12:26:01.655726,129.28,W,visa,debit,0,gmail.com
31194,2026-02-06 12:25:01.655729,28.66,W,mastercard,credit,1,gmail.com
31195,2026-02-06 12:24:01.655731,6.48,R,mastercard,credit,0,corporate.com
31196,2026-02-06 12:23:01.655734,23.92,H,visa,credit,0,corporate.com
31197,2026-02-06 12:22:01.655737,29.14,C,visa,debit,0,yahoo.com
31198,2026-02-06 12:21:01.655739,253.1,C,mastercard,credit,1,yahoo.com
31199,2026-02-06 12:20:01.655742,86.69,W,visa,credit,0,gmail.com
31200,2026-02-06 12:19:01.655744,30.52,R,mastercard,debit,0,gmail.com
31201,2026-02-06 12:18:01.655747,70.2,W,mastercard,credit,0,corporate.com
31202,2026-02-06 12:17:01.655749,19.68,H,mastercard,credit,0,yahoo.com
31203,2026-02-06 12:16:01.655752,82.13,W,visa,debit,0,gmail.com
31204,2026-02-06 12:15:01.655754,72.16,C,amex,credit,1,anon.net
31205,2026-02-06 12:14:01.655757,55.46,W,amex,debit,0,corporate.com
31206,2026-02-06 12:13:01.655759,47.28,C,visa,debit,0,corporate.com
31207,2026-02-06 12:12:01.655762,73.49,H,mastercard,debit,0,gmail.com
31208,2026-02-06 12:11:01.655765,26.46,C,mastercard,debit,1,anon.net
31209,2026-02-06 12:10:01.655767,28.33,W,visa,credit,0,corporate.com
31210,2026-02-06 12:09:01.655787,227.64,C,visa,credit,0,anon.net
31211,2026-02-06 12:08:01.655790,736.23,R,visa,credit,0,corporate.com
31212,2026-02-06 12:07:01.655797,59.18,C,mastercard,credit,0,anon.net
31213,2026-02-06 12:06:01.655800,121.21,W,mastercard,debit,0,anon.net
31214,2026-02-06 12:05:01.655803,67.94,C,visa,credit,0,gmail.com
31215,2026-02-06 12:04:01.655806,98.92,W,amex,credit,0,yahoo.com
31216,2026-02-06 12:03:01.655808,140.09,H,mastercard,credit,0,gmail.com
31217,2026-02-06 12:02:01.655811,180.56,W,amex,credit,1,gmail.com
31218,2026-02-06 12:01:01.655814,144.5,C,mastercard,debit,0,yahoo.com
31219,2026-02-06 12:00:01.655816,14.02,W,visa,debit,0,corporate.com
31220,2026-02-06 11:59:01.655819,125.55,R,visa,debit,0,corporate.com
31221,2026-02-06 11:58:01.655822,139.92,H,mastercard,debit,0,anon.net
31222,2026-02-06 11:57:01.655824,1.56,W,amex,debit,1,gmail.com
31223,2026-02-06 11:56:01.655827,187.91,W,visa,credit,0,gmail.com
31224,2026-02-06 11:55:01.655830,4.4,W,visa,credit,0,yahoo.com
31225,2026-02-06 11:54:01.655832,140.42,W,visa,credit,0,corporate.com
31226,2026-02-06 11:53:01.655835,9.12,H,amex,debit,0,anon.net
31227,2026-02-06 11:52:01.655838,1.31,W,visa,debit,1,gmail.com
31228,2026-02-06 11:51:01.655840,140.05,W,visa,credit,0,anon.net
31229,2026-02-06 11:50:01.655843,105.83,C,visa,debit,0,gmail.com
31230,2026-02-06 11:49:01.655846,0.38,W,visa,debit,0,anon.net
31231,2026-02-06 11:48:01.655848,275.2,H,visa,debit,0,yahoo.com
31232,2026-02-06 11:47:01.655851,37.04,W,mastercard,credit,0,anon.net
31233,2026-02-06 11:46:01.655854,27.14,H,visa,credit,0,yahoo.com
31234,2026-02-06 11:45:01.655856,38.84,W,visa,credit,0,gmail.com
31235,2026-02-06 11:44:01.655859,322.85,W,visa,credit,0,corporate.com
31236,2026-02-06 11:43:01.655861,282.17,W,amex,debit,0,yahoo.com
31237,2026-02-06 11:42:01.655864,5.57,R,mastercard,debit,0,corporate.com
31238,2026-02-06 11:41:01.655867,154.11,W,mastercard,credit,0,gmail.com
31239,2026-02-06 11:40:01.655869,122.72,W,amex,debit,0,anon.net
31240,2026-02-06 11:39:01.655872,25.4,H,amex,debit,0,gmail.com
31241,2026-02-06 11:38:01.655874,21.88,W,mastercard,credit,0,gmail.com
31242,2026-02-06 11:37:01.655877,114.31,W,mastercard,credit,0,gmail.com
31243,2026-02-06 11:36:01.655880,97.29,H,visa,credit,0,yahoo.com
31244,2026-02-06 11:35:01.655882,65.64,C,amex,debit,0,gmail.com
31245,2026-02-06 11:34:01.655886,62.86,H,mastercard,debit,1,yahoo.com
31246,2026-02-06 11:33:01.655888,130.05,R,mastercard,debit,0,yahoo.com
31247,2026-02-06 11:32:01.655891,48.57,W,amex,debit,0,gmail.com
31248,2026-02-06 11:31:01.655894,131.56,H,visa,debit,0,yahoo.com
31249,2026-02-06 11:30:01.655896,71.51,R,amex,credit,0,anon.net
31250,2026-02-06 11:29:01.655899,286.06,H,mastercard,debit,0,yahoo.com
31251,2026-02-06 11:28:01.655902,77.07,W,visa,debit,0,yahoo.com
31252,2026-02-06 11:27:01.655905,19.8,H,visa,debit,0,anon.net
31253,2026-02-06 11:26:01.655907,2.16,C,mastercard,debit,0,corporate.com
31254,2026-02-06 11:25:01.655910,84.49,W,visa,debit,0,yahoo.com
31255,2026-02-06 11:24:01.655913,2.85,C,mastercard,credit,0,corporate.com
31256,2026-02-06 11:23:01.655915,36.42,R,mastercard,credit,0,anon.net
31257,2026-02-06 11:22:01.655918,282.6,H,amex,debit,0,corporate.com
31258,2026-02-06 11:21:01.655921,47.9,W,visa,credit,0,anon.net
31259,2026-02-06 11:20:01.655923,25.95,C,visa,credit,0,gmail.com
31260,2026-02-06 11:19:01.655926,2.67,W,visa,debit,0,corporate.com
31261,2026-02-06 11:18:01.655929,46.23,W,mastercard,credit,0,gmail.com
31262,2026-02-06 11:17:01.655931,91.96,W,visa,credit,0,corporate.com
31263,2026-02-06 11:16:01.655934,69.58,C,visa,debit,0,yahoo.com
31264,2026-02-06 11:15:01.655937,29.19,H,visa,debit,1,anon.net
31265,2026-02-06 11:14:01.655939,42.09,R,mastercard,debit,0,corporate.com
31266,2026-02-06 11:13:01.655942,11.0,W,amex,debit,0,corporate.com
31267,2026-02-06 11:12:01.655945,40.21,W,amex,credit,0,anon.net
31268,2026-02-06 11:11:01.655947,307.39,R,amex,debit,0,corporate.com
31269,2026-02-06 11:10:01.655950,7.79,H,visa,debit,0,corporate.com
31270,2026-02-06 11:09:01.655952,137.99,H,visa,debit,0,yahoo.com
31271,2026-02-06 11:08:01.655955,306.81,C,visa,debit,0,anon.net
31272,2026-02-06 11:07:01.655958,70.77,H,visa,debit,1,gmail.com
31273,2026-02-06 11:06:01.655960,96.85,C,mastercard,debit,0,yahoo.com
31274,2026-02-06 11:05:01.655963,7.2,W,amex,debit,0,gmail.com
31275,2026-02-06 11:04:01.655966,20.14,H,visa,debit,0,gmail.com
31276,2026-02-06 11:03:01.655968,188.81,W,visa,debit,0,gmail.com
31277,2026-02-06 11:02:01.655971,90.87,W,visa,credit,0,corporate.com
31278,2026-02-06 11:01:01.655974,48.59,C,visa,debit,0,corporate.com
31279,2026-02-06 11:00:01.655976,128.35,C,amex,credit,0,yahoo.com
31280,2026-02-06 10:59:01.655979,23.07,R,amex,debit,0,yahoo.com
31281,2026-02-06 10:58:01.655982,10.99,W,amex,debit,0,anon.net
31282,2026-02-06 10:57:01.655984,50.35,H,amex,credit,1,corporate.com
31283,2026-02-06 10:56:01.655987,32.08,W,visa,debit,0,gmail.com
31284,2026-02-06 10:55:01.655990,160.79,W,visa,credit,0,yahoo.com
31285,2026-02-06 10:54:01.655993,5.18,H,amex,debit,0,corporate.com
31286,2026-02-06 10:53:01.655995,393.01,H,visa,credit,0,corporate.com
31287,2026-02-06 10:52:01.655998,65.64,W,amex,debit,0,anon.net
31288,2026-02-06 10:51:01.656001,2.86,H,mastercard,credit,0,anon.net
31289,2026-02-06 10:50:01.656003,26.58,C,mastercard,debit,0,gmail.com
31290,2026-02-06 10:49:01.656006,195.75,R,visa,credit,0,corporate.com
31291,2026-02-06 10:48:01.656009,116.16,C,visa,credit,0,gmail.com
31292,2026-02-06 10:47:01.656012,217.91,H,amex,debit,0,yahoo.com
31293,2026-02-06 10:46:01.656014,25.05,W,amex,credit,0,gmail.com
31294,2026-02-06 10:45:01.656017,132.52,C,amex,credit,0,corporate.com
31295,2026-02-06 10:44:01.656020,10.7,C,amex,credit,0,gmail.com
31296,2026-02-06 10:43:01.656026,79.83,C,visa,credit,0,corporate.com
31297,2026-02-06 10:42:01.656028,28.65,W,amex,credit,0,gmail.com
31298,2026-02-06 10:41:01.656031,91.27,H,amex,credit,0,anon.net
31299,2026-02-06 10:40:01.656034,102.71,W,mastercard,credit,0,anon.net
31300,2026-02-06 10:39:01.656037,341.65,W,visa,debit,0,yahoo.com
31301,2026-02-06 10:38:01.656039,59.83,H,amex,debit,1,gmail.com
31302,2026-02-06 10:37:01.656042,102.08,C,mastercard,debit,0,anon.net
31303,2026-02-06 10:36:01.656045,9.58,C,visa,credit,0,yahoo.com
31304,2026-02-06 10:35:01.656048,390.5,H,mastercard,credit,0,gmail.com
31305,2026-02-06 10:34:01.656050,58.46,W,mastercard,credit,0,gmail.com
31306,2026-02-06 10:33:01.656053,153.19,H,amex,credit,0,anon.net
31307,2026-02-06 10:32:01.656056,4.9,C,amex,debit,0,yahoo.com
31308,2026-02-06 10:31:01.656058,194.23,R,amex,debit,0,corporate.com
31309,2026-02-06 10:30:01.656061,247.0,H,visa,credit,0,anon.net
31310,2026-02-06 10:29:01.656064,173.6,W,mastercard,credit,0,gmail.com
31311,2026-02-06 10:28:01.656066,20.58,C,amex,debit,0,gmail.com
31312,2026-02-06 10:27:01.656069,32.94,W,mastercard,debit,0,yahoo.com
31313,2026-02-06 10:26:01.656072,254.08,W,mastercard,debit,0,yahoo.com
31314,2026-02-06 10:25:01.656074,146.23,C,visa,credit,0,yahoo.com
31315,2026-02-06 10:24:01.656077,13.77,W,amex,credit,0,anon.net
31316,2026-02-06 10:23:01.656080,104.72,W,amex,credit,1,yahoo.com
31317,2026-02-06 10:22:01.656082,113.39,W,visa,credit,0,yahoo.com
31318,2026-02-06 10:21:01.656085,53.58,H,visa,credit,0,gmail.com
31319,2026-02-06 10:20:01.656088,62.6,W,amex,debit,0,anon.net
31320,2026-02-06 10:19:01.656091,30.0,R,visa,debit,0,gmail.com
31321,2026-02-06 10:18:01.656093,67.9,W,visa,credit,0,gmail.com
31322,2026-02-06 10:17:01.656096,56.5,W,amex,credit,0,gmail.com
31323,2026-02-06 10:16:01.656099,31.94,H,visa,credit,0,gmail.com
31324,2026-02-06 10:15:01.656101,359.99,H,mastercard,credit,0,gmail.com
31325,2026-02-06 10:14:01.656104,106.6,W,mastercard,debit,1,yahoo.com
31326,2026-02-06 10:13:01.656107,19.69,C,visa,credit,0,yahoo.com
31327,2026-02-06 10:12:01.656109,34.23,R,mastercard,debit,0,corporate.com
31328,2026-02-06 10:11:01.656112,100.51,W,mastercard,debit,0,corporate.com
31329,2026-02-06 10:10:01.656115,25.8,H,amex,debit,1,corporate.com
31330,2026-02-06 10:09:01.656118,276.55,W,mastercard,debit,0,yahoo.com
31331,2026-02-06 10:08:01.656120,14.22,C,mastercard,credit,0,yahoo.com
31332,2026-02-06 10:07:01.656123,65.01,W,mastercard,credit,0,anon.net
31333,2026-02-06 10:06:01.656126,34.14,W,mastercard,debit,0,yahoo.com
31334,2026-02-06 10:05:01.656128,31.07,W,amex,credit,1,corporate.com
31335,2026-02-06 10:04:01.656131,19.13,H,visa,credit,0,gmail.com
31336,2026-02-06 10:03:01.656134,204.76,H,visa,credit,0,gmail.com
31337,2026-02-06 10:02:01.656136,22.0,W,visa,credit,0,corporate.com
31338,2026-02-06 10:01:01.656139,204.6,H,amex,credit,0,anon.net
31339,2026-02-06 10:00:01.656142,18.07,W,visa,debit,0,corporate.com
31340,2026-02-06 09:59:01.656145,226.4,H,amex,debit,0,anon.net
31341,2026-02-06 09:58:01.656147,30.74,H,amex,credit,0,anon.net
31342,2026-02-06 09:57:01.656150,207.55,C,mastercard,debit,0,anon.net
31343,2026-02-06 09:56:01.656153,24.01,W,mastercard,debit,0,yahoo.com
31344,2026-02-06 09:55:01.656155,52.06,H,visa,debit,0,gmail.com
31345,2026-02-06 09:54:01.656158,209.75,H,mastercard,credit,0,gmail.com
31346,2026-02-06 09:53:01.656161,3.85,C,amex,debit,0,yahoo.com
31347,2026-02-06 09:52:01.656163,313.2,W,amex,credit,0,anon.net
31348,2026-02-06 09:51:01.656166,77.6,W,amex,credit,0,yahoo.com
31349,2026-02-06 09:50:01.656169,22.02,R,amex,debit,0,corporate.com
31350,2026-02-06 09:49:01.656172,39.95,W,visa,debit,0,yahoo.com
31351,2026-02-06 09:48:01.656174,93.17,W,amex,credit,0,gmail.com
31352,2026-02-06 09:47:01.656177,137.99,H,visa,debit,0,anon.net
31353,2026-02-06 09:46:01.656179,147.46,W,mastercard,debit,0,corporate.com
31354,2026-02-06 09:45:01.656182,3.96,C,amex,debit,0,anon.net
31355,2026-02-06 09:44:01.656185,32.57,R,mastercard,debit,0,anon.net
31356,2026-02-06 09:43:01.656187,68.16,R,visa,credit,0,yahoo.com
31357,2026-02-06 09:42:01.656190,73.45,W,mastercard,debit,0,yahoo.com
31358,2026-02-06 09:41:01.656193,38.36,H,mastercard,credit,0,anon.net
31359,2026-02-06 09:40:01.656196,51.47,W,visa,debit,0,gmail.com
31360,2026-02-06 09:39:01.656199,30.33,H,mastercard,credit,1,gmail.com
31361,2026-02-06 09:38:01.656201,75.08,R,visa,debit,0,corporate.com
31362,2026-02-06 09:37:01.656204,226.33,W,mastercard,credit,0,gmail.com
31363,2026-02-06 09:36:01.656207,0.41,W,amex,credit,0,anon.net
31364,2026-02-06 09:35:01.656209,205.21,C,mastercard,debit,0,corporate.com
31365,2026-02-06 09:34:01.656212,102.17,R,visa,credit,0,yahoo.com
31366,2026-02-06 09:33:01.656215,14.27,W,visa,credit,0,anon.net
31367,2026-02-06 09:32:01.656217,37.14,R,amex,credit,0,yahoo.com
31368,2026-02-06 09:31:01.656220,44.08,W,mastercard,debit,0,gmail.com
31369,2026-02-06 09:30:01.656223,43.81,R,amex,credit,0,gmail.com
31370,2026-02-06 09:29:01.656225,26.17,W,amex,credit,1,gmail.com
31371,2026-02-06 09:28:01.656228,162.78,W,amex,credit,0,yahoo.com
31372,2026-02-06 09:27:01.656231,2.84,W,mastercard,credit,0,anon.net
31373,2026-02-06 09:26:01.656233,34.41,R,visa,credit,0,gmail.com
31374,2026-02-06 09:25:01.656236,28.45,R,amex,credit,0,gmail.com
31375,2026-02-06 09:24:01.656239,13.98,C,amex,credit,0,yahoo.com
31376,2026-02-06 09:23:01.656242,50.26,W,amex,credit,0,gmail.com
31377,2026-02-06 09:22:01.656244,50.61,W,visa,debit,1,yahoo.com
31378,2026-02-06 09:21:01.656247,43.84,W,mastercard,debit,0,anon.net
31379,2026-02-06 09:20:01.656250,11.46,C,visa,credit,0,gmail.com
31380,2026-02-06 09:19:01.656252,105.63,C,mastercard,debit,0,anon.net
31381,2026-02-06 09:18:01.656261,18.14,R,visa,credit,0,anon.net
31382,2026-02-06 09:17:01.656263,14.86,H,mastercard,credit,0,corporate.com
31383,2026-02-06 09:16:01.656266,104.24,H,amex,debit,0,yahoo.com
31384,2026-02-06 09:15:01.656269,102.59,W,visa,credit,0,yahoo.com
31385,2026-02-06 09:14:01.656271,79.67,C,visa,credit,0,anon.net
31386,2026-02-06 09:13:01.656274,16.26,H,visa,credit,0,anon.net
31387,2026-02-06 09:12:01.656277,42.26,W,visa,credit,0,corporate.com
31388,2026-02-06 09:11:01.656279,215.16,C,amex,debit,0,yahoo.com
31389,2026-02-06 09:10:01.656282,61.73,H,mastercard,debit,1,yahoo.com
31390,2026-02-06 09:09:01.656285,1.2,C,visa,credit,0,yahoo.com
31391,2026-02-06 09:08:01.656287,175.89,H,mastercard,debit,0,anon.net
31392,2026-02-06 09:07:01.656290,243.16,H,mastercard,debit,0,corporate.com
31393,2026-02-06 09:06:01.656292,27.13,W,mastercard,credit,0,anon.net
31394,2026-02-06 09:05:01.656295,51.07,R,visa,debit,0,anon.net
31395,2026-02-06 09:04:01.656298,23.39,C,visa,debit,0,anon.net
31396,2026-02-06 09:03:01.656300,71.05,C,mastercard,credit,0,corporate.com
31397,2026-02-06 09:02:01.656311,214.72,R,amex,debit,0,gmail.com
31398,2026-02-06 09:01:01.656313,16.29,C,mastercard,credit,0,gmail.com
31399,2026-02-06 09:00:01.656315,149.07,H,amex,debit,0,yahoo.com
31400,2026-02-06 08:59:01.656317,106.11,H,visa,credit,1,corporate.com
31401,2026-02-06 08:58:01.656319,55.68,W,visa,credit,0,anon.net
31402,2026-02-06 08:57:01.656320,250.81,C,amex,debit,0,corporate.com
31403,2026-02-06 08:56:01.656322,47.74,C,visa,debit,0,yahoo.com
31404,2026-02-06 08:55:01.656324,21.34,C,amex,debit,1,corporate.com
31405,2026-02-06 08:54:01.656342,43.83,H,mastercard,debit,0,yahoo.com
